,ï»¿id,scrape_id,neighbourhood_group_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_id,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
5527,27790615.3,20200000000000.0,0.0,37.76428,-122.47154,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,131200418.0,5.3,7.7,4.0,30.0,90.0,0,0,0,253,0.0,0.0,0.0,3.5,3.0,0.7,0.0
5528,52759127.0,20200000000000.0,0.0,37.78253,-122.48025,0.0,1.0,1.8,30.0,30.0,180.0,180.0,30.0,180.0,0.0,4.9,5.0,4.9,5.0,4.9,4.9,4.8,0.57,157999191.0,24.0,24.0,1.0,30.0,180.0,3,33,63,152,5.0,5.0,1.0,3.5,1.0,0.7,0.0
5529,27790615.3,20200000000000.0,0.0,37.75792,-122.4682,0.0,2.0,2.0,3.0,3.0,30.0,30.0,3.0,30.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,2480588.0,1.0,3.0,4.0,3.0,30.0,3,7,10,17,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5530,27790615.3,20200000000000.0,0.0,37.78025,-122.44194,0.0,2.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,0.0,4.85,4.9,4.75,5.0,4.9,4.9,4.6,1.94,41512875.0,3.0,4.0,5.0,2.0,365.0,11,17,39,112,20.0,20.0,0.0,3.0,1.0,2.0,0.0
5531,52776439.0,20200000000000.0,0.0,37.77842,-122.4,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.37,12604457.0,1.0,1.0,4.0,30.0,364.0,30,60,90,332,3.0,3.0,1.0,1.0,1.0,0.0,0.0
5532,27790615.3,20200000000000.0,0.0,37.78933,-122.41916,0.0,2.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.95,5.0,5.0,4.9,4.95,4.76,4.85,0.8,29591034.0,4.0,7.0,6.0,3.0,365.0,11,16,23,230,41.0,3.6,1.0,4.0,3.0,1.0,0.0
5533,27790615.3,20200000000000.0,0.0,37.7905,-122.42071,0.0,3.0,1.5,4.0,4.0,365.0,365.0,4.0,365.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,4.75,0.82,29591034.0,4.0,7.0,3.0,4.0,365.0,5,9,15,199,4.0,4.0,0.0,4.0,3.0,1.0,0.0
5534,52794428.0,20200000000000.0,0.0,37.77507,-122.46785,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,4.6,5.0,5.0,4.8,4.4,0.35,725478.0,1.0,5.0,4.0,30.0,1125.0,0,4,34,213,5.0,4.0,0.0,1.0,1.0,0.0,0.0
5535,27790615.3,20200000000000.0,0.0,37.7472,-122.41402,0.0,2.0,1.5,3.0,3.0,365.0,365.0,3.0,365.0,0.0,5.0,5.0,4.84,5.0,5.0,4.84,4.89,2.19,87507815.4,1.0,1.0,4.0,3.0,365.0,0,12,26,64,19.0,19.0,0.0,1.0,1.0,0.0,0.0
5536,27790615.3,20200000000000.0,0.0,37.75496,-122.43092,0.0,1.0,1.0,1.0,3.0,3.0,7.0,2.9,7.0,0.0,4.98,5.0,5.0,4.98,5.0,4.96,4.91,0.8,87507815.4,1.0,1.0,2.0,3.0,7.0,5,21,42,74,47.0,3.6,0.2,1.0,1.0,0.0,0.0
5537,27790615.3,20200000000000.0,0.0,37.78534,-122.41037,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.58,266321575.0,8.0,10.0,2.0,1.0,365.0,0,0,0,0,6.0,6.0,1.0,8.0,0.0,0.7,0.0
5538,27790615.3,20200000000000.0,0.0,37.778759,-122.422256,0.0,1.0,1.0,2.0,2.0,28.0,28.0,2.0,28.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,87507815.4,2.0,7.0,2.0,2.0,28.0,10,40,70,344,0.0,0.0,0.0,2.0,2.0,0.0,0.0
5539,27790615.3,20200000000000.0,0.0,37.76022,-122.3941,0.0,1.0,1.0,3.0,3.0,29.0,29.0,3.0,29.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.94,1.5,5669540.0,2.0,2.0,2.0,3.0,29.0,14,44,73,73,16.0,16.0,1.0,2.0,1.0,1.0,0.0
5540,27790615.3,20200000000000.0,0.0,37.76785,-122.42421,0.0,1.0,1.0,30.0,30.0,200.0,200.0,30.0,200.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2,875221.0,27.0,30.0,1.0,30.0,200.0,5,35,65,154,2.0,2.0,0.0,9.0,1.0,0.7,0.0
5541,27790615.3,20200000000000.0,0.0,37.796944,-122.411377,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,87507815.4,3.0,3.0,2.0,30.0,365.0,0,0,15,15,1.0,1.0,0.0,2.0,2.0,0.0,0.0
5542,27790615.3,20200000000000.0,0.0,37.77778,-122.42264,0.0,1.0,1.0,2.0,2.0,28.0,28.0,2.0,28.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,87507815.4,2.0,7.0,2.0,2.0,28.0,0,0,0,124,0.0,0.0,0.0,2.0,2.0,0.0,0.0
5543,27790615.3,20200000000000.0,0.0,37.77501,-122.46337,0.0,1.6,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.21,7089131.0,4.0,8.0,1.0,30.0,365.0,0,0,7,281,2.0,2.0,0.0,4.0,4.0,0.0,0.0
5544,27790615.3,20200000000000.0,0.0,37.7892,-122.39168,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,24383620.0,1.0,4.0,3.0,1.0,365.0,17,40,49,262,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5545,27790615.3,20200000000000.0,0.0,37.75233,-122.42441,0.0,1.0,1.0,30.0,30.0,185.0,185.0,30.0,185.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,4.8,0.42,4430421.0,5.3,7.7,2.0,30.0,185.0,29,59,89,268,4.0,4.0,0.0,3.5,1.1,1.0,0.0
5546,27790615.3,20200000000000.0,0.0,37.759823,-122.402863,0.0,3.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.36,58232149.0,2.0,2.0,5.0,1.0,1125.0,4,14,29,95,9.0,9.0,1.0,2.0,2.0,0.0,0.0
5547,27790615.3,20200000000000.0,0.0,37.765087,-122.43576,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.93,4.94,4.9,4.99,4.94,5.0,4.83,0.8,1753794.0,5.0,9.0,2.0,1.0,5.0,10,24,31,125,71.0,3.6,0.2,4.0,2.0,2.0,0.0
5548,27790615.3,20200000000000.0,0.0,37.76313,-122.44046,0.0,1.0,2.0,2.0,2.0,8.0,8.0,2.0,8.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28,338645393.0,1.0,1.0,4.0,2.0,8.0,4,8,8,8,3.0,3.0,0.0,1.0,1.0,0.0,0.0
5549,27790615.3,20200000000000.0,0.0,37.74079,-122.41447,0.0,2.0,2.0,5.0,5.0,45.0,45.0,5.0,45.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.29,3911516.0,1.0,1.0,3.0,5.0,45.0,0,0,0,81,3.0,3.0,0.0,1.0,1.0,0.0,0.0
5550,27790615.3,20200000000000.0,0.0,37.7451,-122.48148,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.87,4.89,4.74,4.97,4.92,4.66,4.95,0.8,87507815.4,1.0,1.0,2.0,2.0,1125.0,26,56,83,110,38.0,3.6,1.0,1.0,0.0,1.0,0.0
5551,27790615.3,20200000000000.0,0.0,37.76719,-122.45037,0.0,1.0,3.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,4.9,5.0,5.0,5.0,4.8,0.48,87507815.4,1.0,1.0,4.0,30.0,365.0,0,0,22,111,4.0,4.0,1.0,1.0,1.0,0.0,0.0
5552,27790615.3,20200000000000.0,0.0,37.802021,-122.417549,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.75,4.5,5.0,5.0,5.0,4.75,4.75,0.4,106443340.0,2.0,5.0,2.0,30.0,365.0,3,32,52,224,4.0,4.0,0.0,2.0,2.0,0.0,0.0
5553,27790615.3,20200000000000.0,0.0,37.79696857,-122.4362241,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,41483611.0,1.0,1.0,2.0,30.0,365.0,0,0,29,303,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5554,27790615.3,20200000000000.0,0.0,37.75904,-122.46939,0.0,1.0,3.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,384479496.0,1.0,1.0,2.0,30.0,365.0,10,10,26,300,1.0,1.0,1.0,1.0,1.0,0.0,0.0
5555,27790615.3,20200000000000.0,0.0,37.80211,-122.44024,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.63,197518156.0,1.0,2.0,2.0,30.0,365.0,0,0,0,198,4.0,4.0,0.0,1.0,1.0,0.0,0.0
5556,27790615.3,20200000000000.0,0.0,37.76079,-122.4184,0.0,3.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.94,4.87,4.9,4.94,5.0,4.68,4.81,0.8,49188513.0,2.0,3.0,6.0,3.0,365.0,18,48,73,156,31.0,3.6,2.0,1.0,1.0,0.0,0.0
5557,27790615.3,20200000000000.0,0.0,37.73037,-122.37047,0.0,2.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,126644773.0,5.3,7.7,6.0,30.0,1125.0,19,19,19,21,1.0,1.0,0.0,6.0,1.1,0.0,0.0
5558,27790615.3,20200000000000.0,0.0,37.745853,-122.419228,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,0.24,4656446.0,5.3,7.7,4.0,30.0,60.0,30,60,90,180,2.0,2.0,1.0,3.0,3.0,0.0,0.0
5559,27790615.3,20200000000000.0,0.0,37.74109,-122.38803,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,4.9,5.0,4.9,5.0,0.32,139272777.0,5.0,6.0,2.0,30.0,60.0,0,30,59,59,3.0,3.0,0.0,5.0,0.0,5.0,0.0
5560,27790615.3,20200000000000.0,0.0,37.712471,-122.457535,0.0,3.0,3.0,1.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.84,4.86,4.95,4.97,4.97,4.84,4.86,0.8,87507815.4,1.0,1.0,6.0,3.0,27.0,14,38,59,214,37.0,3.6,1.0,1.0,1.0,0.0,0.0
5561,27790615.3,20200000000000.0,0.0,37.77157,-122.42953,0.0,3.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,87507815.4,1.0,1.0,6.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5562,27790615.3,20200000000000.0,0.0,37.74564,-122.42307,0.0,2.0,2.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.75,5.0,4.75,5.0,5.0,5.0,5.0,0.43,8012539.0,1.0,1.0,2.0,30.0,90.0,0,0,0,0,4.0,4.0,0.0,1.0,1.0,0.0,0.0
5563,27790615.3,20200000000000.0,0.0,37.7892,-122.39333,0.0,2.0,3.0,30.0,30.0,125.0,125.0,30.0,125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.42,87507815.4,1.0,2.0,4.0,30.0,125.0,0,30,60,149,3.0,3.0,1.0,1.0,1.0,0.0,0.0
5564,27790615.3,20200000000000.0,0.0,37.75427,-122.42288,0.0,3.0,2.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12,1031942.0,4.0,5.0,6.0,30.0,365.0,0,0,0,272,1.0,1.0,0.0,4.0,4.0,0.0,0.0
5565,27790615.3,20200000000000.0,0.0,37.765797,-122.452225,0.0,1.0,1.0,32.0,32.0,360.0,360.0,32.0,360.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.31,21994.0,13.0,14.0,1.0,32.0,360.0,5,35,65,339,3.0,3.0,0.0,13.0,0.0,0.7,0.0
5566,27790615.3,20200000000000.0,0.0,37.78027,-122.46547,0.0,3.0,1.5,31.0,31.0,365.0,365.0,31.0,365.0,0.0,5.0,5.0,4.93,5.0,5.0,4.86,5.0,1.45,152779264.0,1.0,2.0,6.0,31.0,365.0,30,60,67,67,14.0,14.0,0.0,1.0,1.0,0.0,0.0
5567,27790615.3,20200000000000.0,0.0,37.71071,-122.43878,0.0,1.0,1.0,2.0,2.0,28.0,28.0,2.0,28.0,0.0,4.86,4.93,4.93,5.0,5.0,4.5,4.86,1.4,196277030.0,1.0,1.0,2.0,2.0,28.0,0,6,36,310,14.0,14.0,0.0,1.0,0.0,1.0,0.0
5568,27790615.3,20200000000000.0,0.0,37.78201,-122.39834,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.31,271916350.0,1.0,1.0,2.0,30.0,1125.0,0,27,57,331,2.0,2.0,0.0,1.0,1.0,0.0,0.0
5569,27790615.3,20200000000000.0,0.0,37.76509,-122.43168,0.0,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,5.0,5.0,5.0,4.97,4.97,5.0,4.87,0.8,279717.0,2.0,2.0,3.0,1.0,60.0,8,30,60,149,62.0,3.6,0.2,1.0,0.0,1.0,0.0
5570,27790615.3,20200000000000.0,0.0,37.74481,-122.4,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,14.0,0.0,5.0,4.93,4.97,5.0,5.0,4.86,4.93,2.94,38391574.0,1.0,1.0,2.0,1.0,14.0,3,16,28,29,29.0,3.6,2.0,1.0,1.0,0.0,0.0
5571,27790615.3,20200000000000.0,0.0,37.78854,-122.4111,0.0,1.6,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.9,4.9,5.0,5.0,5.0,5.0,0.11,70722023.0,5.3,7.7,3.0,1.0,365.0,0,0,3,6,1.0,1.0,0.0,3.5,1.1,0.0,0.0
5572,27790615.3,20200000000000.0,0.0,37.74923,-122.4,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.71,4.88,4.63,4.96,4.88,4.75,4.75,2.57,87507815.4,3.0,3.0,2.0,1.0,1125.0,9,15,23,93,24.0,24.0,0.2,3.0,1.0,2.0,0.0
5573,27790615.3,20200000000000.0,0.0,37.79771,-122.40336,0.0,1.0,1.0,32.0,32.0,365.0,365.0,32.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,87507815.4,3.0,3.0,2.0,32.0,365.0,0,23,23,240,0.0,0.0,0.0,3.0,0.0,3.0,0.0
5574,27790615.3,20200000000000.0,0.0,37.79341,-122.43478,0.0,3.0,1.5,5.0,5.0,1125.0,1125.0,5.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12,5175658.0,1.0,1.0,5.0,5.0,30.0,0,2,32,306,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5575,27790615.3,20200000000000.0,0.0,37.78871,-122.41157,0.0,1.6,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0.33,70722023.0,5.3,7.7,3.0,1.0,365.0,2,2,2,2,3.0,3.0,0.0,3.5,1.1,0.0,0.0
5576,27790615.3,20200000000000.0,0.0,37.78725,-122.40944,0.0,1.6,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,70722023.0,5.3,7.7,3.0,1.0,365.0,0,0,0,3,0.0,0.0,0.0,3.5,1.1,0.0,0.0
5577,27790615.3,20200000000000.0,0.0,37.78823,-122.40944,0.0,1.6,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.22,70722023.0,5.3,7.7,3.0,1.0,365.0,0,0,0,0,2.0,2.0,0.0,3.5,1.1,0.0,0.0
5578,27790615.3,20200000000000.0,0.0,37.76106,-122.4321,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,0.6,10511700.0,2.0,2.0,2.0,30.0,180.0,26,26,26,26,5.0,5.0,0.0,2.0,2.0,0.0,0.0
5579,27790615.3,20200000000000.0,0.0,37.78902,-122.41001,0.0,1.6,1.0,1.0,4.0,365.0,365.0,1.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.11,70722023.0,5.3,7.7,3.0,1.0,365.0,2,2,2,2,1.0,1.0,0.0,3.5,1.1,0.0,0.0
5580,27790615.3,20200000000000.0,0.0,37.785175,-122.445808,0.0,3.0,1.5,7.0,7.0,1125.0,1125.0,7.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0.59,15268062.0,1.0,1.0,3.0,7.0,14.0,5,6,6,13,4.0,4.0,0.0,1.0,1.0,0.0,0.0
5581,27790615.3,20200000000000.0,0.0,37.78206,-122.48735,0.0,3.0,1.5,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,420991308.0,3.0,3.0,6.0,30.0,120.0,27,57,87,361,1.0,1.0,0.0,3.0,3.0,0.0,0.0
5582,27790615.3,20200000000000.0,0.0,37.72433,-122.43883,0.0,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,0.0,4.63,4.83,4.77,4.96,4.85,4.65,4.63,0.8,87507815.4,4.0,4.0,3.0,1.0,28.0,22,52,82,171,48.0,3.6,2.0,4.0,0.0,4.0,0.0
5583,27790615.3,20200000000000.0,0.0,37.75499,-122.4,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,4.96,5.0,5.0,5.0,4.96,4.94,0.8,264577957.0,3.0,7.0,2.0,2.0,28.0,8,19,34,34,48.0,3.6,0.2,3.0,3.0,0.0,0.0
5584,27790615.3,20200000000000.0,0.0,37.773377,-122.396868,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,26,56,331,0.0,0.0,0.0,3.5,1.1,0.0,0.0
5585,27790615.3,20200000000000.0,0.0,37.72401,-122.44045,0.0,1.0,1.0,1.0,1.0,28.0,28.0,1.0,28.0,0.0,4.61,4.74,4.74,4.93,4.86,4.9,4.46,0.8,87507815.4,4.0,4.0,1.0,1.0,28.0,11,41,71,160,57.0,3.6,0.2,4.0,0.0,4.0,0.0
5586,27790615.3,20200000000000.0,0.0,37.72261,-122.44019,0.0,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,0.0,4.6,4.75,4.84,4.77,4.82,4.9,4.51,0.8,87507815.4,4.0,4.0,3.0,1.0,28.0,18,43,70,159,57.0,3.6,1.0,4.0,0.0,4.0,0.0
5587,27790615.3,20200000000000.0,0.0,37.76899,-122.43919,0.0,2.0,3.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,4.5,4.5,5.0,4.9,5.0,4.8,0.3,148427269.0,11.0,13.0,4.0,30.0,365.0,30,60,89,89,2.0,2.0,0.0,10.0,1.1,0.0,0.0
5588,27790615.3,20200000000000.0,0.0,37.78814,-122.38972,0.0,2.0,2.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,148427269.0,11.0,13.0,4.0,30.0,365.0,3,16,45,45,0.0,0.0,0.0,10.0,1.1,0.0,0.0
5589,27790615.3,20200000000000.0,0.0,37.76228,-122.43931,0.0,2.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,148427269.0,11.0,13.0,3.0,30.0,365.0,30,60,89,89,0.0,0.0,0.0,10.0,1.1,0.0,0.0
5590,27790615.3,20200000000000.0,0.0,37.77477,-122.39853,0.0,1.0,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,4.75,5.0,5.0,5.0,4.9,4.75,0.42,3901864.0,1.0,1.0,2.0,30.0,180.0,0,26,56,330,4.0,4.0,0.0,1.0,1.0,0.0,0.0
5591,27790615.3,20200000000000.0,0.0,37.75522,-122.4,0.0,2.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,4.93,4.89,0.8,40562258.0,1.0,1.0,4.0,2.0,365.0,8,26,45,228,28.0,3.6,0.2,1.0,1.0,0.0,0.0
5592,27790615.3,20200000000000.0,0.0,37.77896,-122.40978,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.28,87507815.4,1.0,1.0,4.0,30.0,1125.0,30,60,90,364,2.0,2.0,0.0,1.0,1.0,0.0,0.0
5593,27790615.3,20200000000000.0,0.0,37.72311,-122.43046,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.74,4.88,4.47,4.92,4.79,4.71,4.72,0.8,364964945.0,5.0,5.0,2.0,1.0,35.0,11,33,62,62,72.0,3.6,0.2,1.0,0.0,1.0,0.0
5594,27790615.3,20200000000000.0,0.0,37.74141,-122.3893,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.48,139272777.0,5.0,6.0,2.0,30.0,60.0,0,25,54,54,4.0,4.0,1.0,5.0,0.0,5.0,0.0
5595,27790615.3,20200000000000.0,0.0,37.75401,-122.41586,0.0,2.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,5.0,4.88,4.88,4.91,5.0,4.76,4.85,0.8,87507815.4,1.0,2.0,4.0,3.0,29.0,0,4,27,86,34.0,3.6,0.0,1.0,0.0,1.0,0.0
5596,27790615.3,20200000000000.0,0.0,37.79283,-122.44534,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,3415878.0,1.0,1.0,2.0,30.0,1125.0,30,60,90,364,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5597,27790615.3,20200000000000.0,0.0,37.79471,-122.43114,0.0,2.0,1.0,30.0,60.0,120.0,1125.0,30.1,1122.7,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,23255336.0,1.0,2.0,4.0,30.0,180.0,0,1,6,278,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5598,27790615.3,20200000000000.0,0.0,37.75897,-122.44022,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8,5317770.0,1.0,3.0,2.0,30.0,1125.0,2,32,62,169,31.0,3.6,0.2,1.0,1.0,0.0,0.0
5599,27790615.3,20200000000000.0,0.0,37.75814,-122.42161,0.0,2.0,2.0,3.0,3.0,7.0,7.0,3.0,7.0,0.0,4.91,5.0,4.55,4.91,4.91,5.0,4.91,1.2,87507815.4,1.0,1.0,4.0,3.0,7.0,15,28,28,28,11.0,11.0,1.0,1.0,1.0,0.0,0.0
5600,52794728.0,20200000000000.0,0.0,37.78779,-122.4202,0.0,1.0,1.0,1.0,1.0,21.0,21.0,1.0,21.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.31,102523118.0,12.0,12.0,1.0,1.0,365.0,7,30,58,322,5.0,1.0,0.0,12.0,0.0,3.0,0.0
5601,27790615.3,20200000000000.0,0.0,37.765797,-122.452225,0.0,1.0,1.0,32.0,32.0,90.0,90.0,32.0,90.0,0.0,4.9,4.9,4.9,5.0,4.9,5.0,4.8,0.15,21994.0,13.0,14.0,1.0,32.0,90.0,30,60,90,364,1.0,1.0,0.0,13.0,0.0,0.7,0.0
5602,27790615.3,20200000000000.0,0.0,37.75416,-122.43738,0.0,3.0,2.0,30.0,30.0,73.0,73.0,30.0,73.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.27,70883.0,1.0,2.0,7.0,30.0,73.0,0,0,0,0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
5603,52794880.0,20200000000000.0,0.0,37.78932,-122.41853,0.0,1.0,1.0,1.0,1.0,21.0,21.0,1.0,21.0,0.0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,0.11,102523118.0,12.0,12.0,2.0,1.0,365.0,24,54,84,352,1.0,1.0,0.0,12.0,0.0,3.0,0.0
5604,52808966.0,20200000000000.0,0.0,37.79079,-122.40892,0.0,1.0,1.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.16,16089618.0,2.0,2.0,1.0,31.0,180.0,30,60,90,314,2.0,1.0,0.0,1.0,1.0,0.0,0.0
5605,52840476.0,20200000000000.0,0.0,37.77487946,-122.4115829,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15,4660418.0,5.0,15.0,1.0,30.0,1125.0,30,60,90,365,1.0,1.0,0.0,2.0,2.0,0.0,0.0
5606,52842642.0,20200000000000.0,0.0,37.76419,-122.46945,0.0,1.0,2.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,4.67,5.0,4.9,5.0,5.0,4.67,0.2,68432368.0,4.0,10.0,3.0,30.0,180.0,30,60,90,365,3.0,0.0,0.0,2.0,0.0,2.0,0.0
5607,52859106.0,20200000000000.0,0.0,37.78954,-122.43123,0.0,1.6,1.0,7.0,7.0,28.0,28.0,7.0,28.0,0.0,4.8,4.8,4.9,4.8,4.8,5.0,4.7,0.63,88566861.0,5.3,7.7,2.0,7.0,28.0,21,51,81,290,10.0,4.0,0.0,17.0,1.1,0.7,0.0
